willid_full,year,treat,site_id,exp,willid,fall_height,species_id,fence,dam,browse,n.plants,n.years,min.year,max.year,site_full
eb2-cc-777,2005,cc,eb2,1,777,64,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2005,cc,eb2,1,780,61,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2005,cc,eb2,1,783,61,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2005,cc,eb2,1,786,63,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2005,cc,eb2,1,789,47,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2005,cc,eb2,1,792,179,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2005,cc,eb2,1,795,61,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-771,2006,cc,eb2,1,771,80,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2006,cc,eb2,1,774,80,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2006,cc,eb2,1,777,83,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2006,cc,eb2,1,780,58,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2006,cc,eb2,1,783,75,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2006,cc,eb2,1,786,83,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2006,cc,eb2,1,789,71,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2006,cc,eb2,1,792,199,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2006,cc,eb2,1,795,97,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-771,2007,cc,eb2,1,771,61,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2007,cc,eb2,1,774,76,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2007,cc,eb2,1,777,81,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2007,cc,eb2,1,780,61,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2007,cc,eb2,1,783,90,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2007,cc,eb2,1,786,97,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2007,cc,eb2,1,789,55,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2007,cc,eb2,1,792,207,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2007,cc,eb2,1,795,84,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-771,2008,cc,eb2,1,771,80,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2008,cc,eb2,1,774,98,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2008,cc,eb2,1,777,90,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2008,cc,eb2,1,780,80,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2008,cc,eb2,1,783,85,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2008,cc,eb2,1,786,84,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2008,cc,eb2,1,789,62,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2008,cc,eb2,1,789,NA,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2008,cc,eb2,1,792,235,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2008,cc,eb2,1,795,92,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2008,cc,eb2,1,910,180,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2009,cc,eb2,1,771,81,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2009,cc,eb2,1,774,93,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2009,cc,eb2,1,777,111,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2009,cc,eb2,1,780,87,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2009,cc,eb2,1,783,105,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2009,cc,eb2,1,786,112,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2009,cc,eb2,1,789,68,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2009,cc,eb2,1,792,225,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2009,cc,eb2,1,795,108,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2009,cc,eb2,1,910,226,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2010,cc,eb2,1,771,75,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2010,cc,eb2,1,774,104,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2010,cc,eb2,1,777,100,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2010,cc,eb2,1,780,97,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2010,cc,eb2,1,783,101,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2010,cc,eb2,1,786,124,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2010,cc,eb2,1,789,64,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2010,cc,eb2,1,789,NA,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2010,cc,eb2,1,792,253,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2010,cc,eb2,1,795,103,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2010,cc,eb2,1,910,235,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2011,cc,eb2,1,771,87,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2011,cc,eb2,1,774,118,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2011,cc,eb2,1,777,117,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2011,cc,eb2,1,780,107,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2011,cc,eb2,1,783,100,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2011,cc,eb2,1,786,135,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2011,cc,eb2,1,789,70,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2011,cc,eb2,1,792,254,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2011,cc,eb2,1,795,106,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2011,cc,eb2,1,910,252,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2012,cc,eb2,1,771,86,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2012,cc,eb2,1,774,122,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2012,cc,eb2,1,777,130,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2012,cc,eb2,1,780,111,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2012,cc,eb2,1,783,120,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2012,cc,eb2,1,786,158,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2012,cc,eb2,1,789,79,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2012,cc,eb2,1,792,267,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2012,cc,eb2,1,795,109,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2012,cc,eb2,1,910,239,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2013,cc,eb2,1,771,70,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2013,cc,eb2,1,774,117,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2013,cc,eb2,1,777,133,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2013,cc,eb2,1,780,113,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2013,cc,eb2,1,783,126,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2013,cc,eb2,1,786,162,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2013,cc,eb2,1,789,56,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2013,cc,eb2,1,792,274,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2013,cc,eb2,1,795,103,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2013,cc,eb2,1,910,263,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2014,cc,eb2,1,771,71,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2014,cc,eb2,1,774,115,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2014,cc,eb2,1,777,126,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2014,cc,eb2,1,780,100,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2014,cc,eb2,1,783,140,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2014,cc,eb2,1,786,160,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2014,cc,eb2,1,789,59,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2014,cc,eb2,1,792,317,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2014,cc,eb2,1,795,109,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2014,cc,eb2,1,910,279,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2015,cc,eb2,1,771,62,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2015,cc,eb2,1,774,117,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2015,cc,eb2,1,777,119,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2015,cc,eb2,1,780,99,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2015,cc,eb2,1,783,147,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2015,cc,eb2,1,786,175,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2015,cc,eb2,1,789,101,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2015,cc,eb2,1,792,321,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2015,cc,eb2,1,795,108,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2015,cc,eb2,1,910,281,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2016,cc,eb2,1,771,80,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2016,cc,eb2,1,774,108,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2016,cc,eb2,1,777,148,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2016,cc,eb2,1,780,100,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2016,cc,eb2,1,783,120,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2016,cc,eb2,1,786,162,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2016,cc,eb2,1,789,101,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2016,cc,eb2,1,792,294,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2016,cc,eb2,1,795,132,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2016,cc,eb2,1,910,305,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2017,cc,eb2,1,771,86,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2017,cc,eb2,1,774,137,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2017,cc,eb2,1,777,112,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2017,cc,eb2,1,780,89,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2017,cc,eb2,1,783,121,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2017,cc,eb2,1,786,171,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2017,cc,eb2,1,789,95,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2017,cc,eb2,1,792,320,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2017,cc,eb2,1,795,140,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2017,cc,eb2,1,910,270,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2018,cc,eb2,1,771,86,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2018,cc,eb2,1,774,114,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2018,cc,eb2,1,777,93,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2018,cc,eb2,1,780,NA,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2018,cc,eb2,1,780,88,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2018,cc,eb2,1,783,117,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2018,cc,eb2,1,786,190,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2018,cc,eb2,1,789,89,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2018,cc,eb2,1,792,330,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2018,cc,eb2,1,795,104,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2018,cc,eb2,1,910,NA,geyer,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-910,2018,cc,eb2,1,910,264,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2019,cc,eb2,1,771,98,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2019,cc,eb2,1,774,127,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-774,2019,cc,eb2,1,774,119,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2019,cc,eb2,1,777,112,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2019,cc,eb2,1,780,94,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2019,cc,eb2,1,780,NA,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2019,cc,eb2,1,783,140,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2019,cc,eb2,1,786,202,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2019,cc,eb2,1,786,NA,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2019,cc,eb2,1,789,NA,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2019,cc,eb2,1,789,84,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2019,cc,eb2,1,792,350,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2019,cc,eb2,1,795,119,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2019,cc,eb2,1,910,300,boothi,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-910,2019,cc,eb2,1,910,NA,geyer,0,0,1,14,19,2002,2020,eb2-cc
eb2-cc-771,2020,cc,eb2,1,771,93,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-774,2020,cc,eb2,1,774,114,beb,0,0,1,20,19,2002,2020,eb2-cc
eb2-cc-777,2020,cc,eb2,1,777,105,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-780,2020,cc,eb2,1,780,88,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-783,2020,cc,eb2,1,783,149,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-786,2020,cc,eb2,1,786,199,beb,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-789,2020,cc,eb2,1,789,87,boothi,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-792,2020,cc,eb2,1,792,363,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-795,2020,cc,eb2,1,795,138,geyer,0,0,1,19,19,2002,2020,eb2-cc
eb2-cc-910,2020,cc,eb2,1,910,311,beb,0,0,1,14,19,2002,2020,eb2-cc
elk-cc-324,2001,cc,elk,1,324,62,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2001,cc,elk,1,327,110,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2001,cc,elk,1,330,68,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2001,cc,elk,1,333,98,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2001,cc,elk,1,336,62,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2001,cc,elk,1,339,116,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2001,cc,elk,1,342,108,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-348,2001,cc,elk,1,348,75,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2001,cc,elk,1,351,76,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2001,cc,elk,1,354,77,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2001,cc,elk,1,357,110,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2001,cc,elk,1,360,111,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2001,cc,elk,1,363,84,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2001,cc,elk,1,366,98,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2001,cc,elk,1,369,104,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2002,cc,elk,1,324,43,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2002,cc,elk,1,327,117,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2002,cc,elk,1,330,55,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2002,cc,elk,1,333,135,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2002,cc,elk,1,336,47,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2002,cc,elk,1,339,95,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2002,cc,elk,1,342,128,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-345,2002,cc,elk,1,345,63,beb,0,0,1,19,19,2002,2020,elk-cc
elk-cc-348,2002,cc,elk,1,348,73,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2002,cc,elk,1,351,33,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2002,cc,elk,1,354,90,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2002,cc,elk,1,357,122,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2002,cc,elk,1,360,115,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2002,cc,elk,1,363,75,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2002,cc,elk,1,366,97,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2002,cc,elk,1,369,77,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2003,cc,elk,1,324,49,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2003,cc,elk,1,327,145,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2003,cc,elk,1,330,63,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2003,cc,elk,1,333,106,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2003,cc,elk,1,336,48,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2003,cc,elk,1,339,131,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2003,cc,elk,1,342,119,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-345,2003,cc,elk,1,345,61,beb,0,0,1,19,19,2002,2020,elk-cc
elk-cc-348,2003,cc,elk,1,348,55,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2003,cc,elk,1,351,62,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2003,cc,elk,1,354,81,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2003,cc,elk,1,357,112,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2003,cc,elk,1,360,98,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2003,cc,elk,1,363,87,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2003,cc,elk,1,366,105,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2003,cc,elk,1,369,80,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2004,cc,elk,1,324,47,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2004,cc,elk,1,327,135,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2004,cc,elk,1,330,72,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2004,cc,elk,1,333,117,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2004,cc,elk,1,336,65,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2004,cc,elk,1,339,100,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2004,cc,elk,1,342,138,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-345,2004,cc,elk,1,345,79,beb,0,0,1,19,19,2002,2020,elk-cc
elk-cc-348,2004,cc,elk,1,348,73,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2004,cc,elk,1,351,66,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2004,cc,elk,1,354,84,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2004,cc,elk,1,357,96,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2004,cc,elk,1,360,116,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2004,cc,elk,1,363,84,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2004,cc,elk,1,366,88,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2004,cc,elk,1,369,128,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2005,cc,elk,1,324,60,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2005,cc,elk,1,327,135,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2005,cc,elk,1,330,84,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2005,cc,elk,1,333,99,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2005,cc,elk,1,336,62,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2005,cc,elk,1,339,11,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2005,cc,elk,1,342,124,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-345,2005,cc,elk,1,345,90,beb,0,0,1,19,19,2002,2020,elk-cc
elk-cc-348,2005,cc,elk,1,348,92,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2005,cc,elk,1,351,102,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2005,cc,elk,1,354,98,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2005,cc,elk,1,357,134,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2005,cc,elk,1,360,155,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2005,cc,elk,1,363,120,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2005,cc,elk,1,366,134,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2005,cc,elk,1,369,129,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2006,cc,elk,1,324,52,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2006,cc,elk,1,327,106,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2006,cc,elk,1,330,78,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2006,cc,elk,1,333,127,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2006,cc,elk,1,336,78,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2006,cc,elk,1,339,75,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2006,cc,elk,1,342,123,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-345,2006,cc,elk,1,345,78,beb,0,0,1,19,19,2002,2020,elk-cc
elk-cc-348,2006,cc,elk,1,348,87,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2006,cc,elk,1,351,108,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2006,cc,elk,1,354,97,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2006,cc,elk,1,357,120,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2006,cc,elk,1,360,122,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2006,cc,elk,1,363,133,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2006,cc,elk,1,366,116,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2006,cc,elk,1,369,106,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2007,cc,elk,1,324,72,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2007,cc,elk,1,327,123,geyer,0,0,1,19,20,2001,2020,elk-cc
elk-cc-330,2007,cc,elk,1,330,69,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-333,2007,cc,elk,1,333,114,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-336,2007,cc,elk,1,336,57,geyer,0,0,1,17,19,2001,2019,elk-cc
elk-cc-339,2007,cc,elk,1,339,100,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-342,2007,cc,elk,1,342,139,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-345,2007,cc,elk,1,345,82,beb,0,0,1,19,19,2002,2020,elk-cc
elk-cc-348,2007,cc,elk,1,348,73,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-351,2007,cc,elk,1,351,94,beb,0,0,1,18,20,2001,2020,elk-cc
elk-cc-354,2007,cc,elk,1,354,84,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-357,2007,cc,elk,1,357,113,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-360,2007,cc,elk,1,360,126,beb,0,0,1,20,20,2001,2020,elk-cc
elk-cc-363,2007,cc,elk,1,363,115,beb,0,0,1,19,20,2001,2020,elk-cc
elk-cc-366,2007,cc,elk,1,366,130,boothi,0,0,1,15,19,2001,2019,elk-cc
elk-cc-369,2007,cc,elk,1,369,110,boothi,0,0,1,21,20,2001,2020,elk-cc
elk-cc-324,2008,cc,elk,1,324,71,geyer,0,0,1,20,20,2001,2020,elk-cc
elk-cc-327,2008,cc,elk,1,327,146,geyer,0,0,1,19,20,2001,2020,elk-cc
